Element 1: (1, (4, 6), ['.', '.', '.', '.'], [(12, 3), (7, 5), (17, 13)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (5, 6))
Element 2: (1, (5, 6), ['', '.', '.', '%'], [(13, 3), (7, 6), (18, 13)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (5, 7))
Element 3: (1, (5, 7), ['.', '', '%', '%'], [(14, 3), (8, 6), (17, 13)], [False, False, True, True], 94, False, [True, False, False, False], 77, 'West', (4, 7))
Element 4: (1, (4, 7), ['%', '', '.', ''], [(15, 3), (9, 6), (16, 13)], [True, False, False, False], 92, False, [False, False, True, False], 116, 'North', (4, 8))
Element 5: (1, (4, 8), ['.', '', '.', '%'], [(16, 3), (10, 6), (15, 13)], [False, False, False, True], 90, False, [True, False, True, False], 155, 'North', (4, 9))
Element 6: (1, (4, 9), ['%', '', '.', '.'], [(17, 3), (11, 6), (15, 12)], [True, False, False, False], 88, False, [False, False, True, True], 194, 'East', (5, 9))
Element 7: (1, (5, 9), ['', '%', '.', '.'], [(18, 3), (12, 6), (15, 11)], [False, True, False, False], 86, False, [False, False, True, True], 233, 'East', (6, 9))
Element 8: (1, (6, 9), ['', '.', '.', '.'], [(18, 4), (12, 7), (15, 10)], [False, False, False, False], 84, False, [False, True, True, True], 272, 'East', (7, 9))
Element 9: (1, (7, 9), ['', '.', '%', '%'], [(18, 5), (13, 7), (16, 10)], [False, False, True, True], 82, False, [False, True, False, False], 311, 'South', (7, 8))
Element 10: (1, (7, 8), ['.', '.', '', '.'], [(18, 6), (14, 7), (17, 10)], [False, False, False, False], 80, False, [True, True, False, True], 350, 'East', (8, 8))
Element 11: (1, (8, 8), ['', '.', '%', '.'], [(17, 6), (15, 7), (18, 10)], [False, False, True, False], 78, False, [False, True, False, True], 389, 'East', (9, 8))
Element 12: (1, (9, 8), ['', '.', '%', 'F'], [(17, 7), (16, 7), (18, 11)], [False, False, True, False], 76, False, [False, True, False, False], 428, 'East', (10, 8))
Element 13: (1, (10, 8), ['', '.', '%', '.'], [(17, 8), (16, 8), (17, 11)], [False, False, True, False], 74, False, [False, True, False, True], 1457, 'East', (11, 8))
