Element 1: (1, (2, 1), ['.', '%', '%', '.'], [(8, 6), (13, 3), (14, 8)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (3, 1))
Element 2: (1, (3, 1), ['', '%', '%', '.'], [(9, 6), (14, 3), (15, 8)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (4, 1))
Element 3: (1, (4, 1), ['', '%', '.', '%'], [(10, 6), (15, 3), (15, 9)], [False, True, False, True], 94, False, [False, False, True, False], 87, 'North', (4, 2))
Element 4: (1, (4, 2), ['%', '', '.', '%'], [(11, 6), (15, 4), (14, 9)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (4, 3))
Element 5: (1, (4, 3), ['.', '', '.', '.'], [(12, 6), (15, 5), (13, 9)], [False, False, False, False], 90, False, [True, False, True, True], 165, 'East', (5, 3))
Element 6: (1, (5, 3), ['', '%', '.', '.'], [(13, 6), (15, 6), (13, 8)], [False, True, False, False], 88, False, [False, False, True, True], 204, 'East', (6, 3))
Element 7: (1, (6, 3), ['', '.', '.', '.'], [(14, 6), (15, 7), (13, 7)], [False, False, False, False], 86, False, [False, True, True, True], 243, 'East', (7, 3))
Element 8: (1, (7, 3), ['', '.', '.', '.'], [(14, 5), (14, 7), (12, 7)], [False, False, False, False], 84, False, [False, True, True, True], 282, 'East', (8, 3))
Element 9: (1, (8, 3), ['', '.', '.', '.'], [(14, 4), (14, 8), (12, 8)], [False, False, False, False], 82, False, [False, True, True, True], 311, 'East', (9, 3))
Element 10: (1, (9, 3), ['', '.', '.', '.'], [(13, 4), (15, 8), (11, 8)], [False, False, False, False], 80, False, [False, True, True, True], 1330, 'East', (10, 3))
Element 11: (1, (10, 3), ['', '.', 'F', '.'], [(13, 5), (15, 9), (11, 9)], [False, False, False, False], 78, False, [False, True, False, True], 2349, 'North', (10, 4))
Element 12: (1, (10, 4), ['.', '', '.', 'F'], [(12, 5), (14, 9), (10, 9)], [False, False, False, False], 76, False, [True, False, True, False], 4358, 'East', (11, 4))
Element 13: #1#
