Element 1: (3, (13, 8), ['.', '.', '.', '.'], [(7, 2), (3, 6), (3, 4)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (14, 8))
Element 2: (3, (14, 8), ['', '%', '%', '.'], [(8, 2), (4, 6), (4, 4)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (15, 8))
Element 3: (3, (15, 8), ['', '%', '.', '.'], [(9, 2), (5, 6), (5, 4)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (16, 8))
Element 4: (3, (16, 8), ['', '.', '%', '%'], [(10, 2), (6, 6), (6, 4)], [False, False, True, True], 92, False, [False, True, False, False], 146, 'South', (16, 7))
Element 5: (3, (16, 7), ['%', '.', '', '%'], [(11, 2), (6, 7), (7, 4)], [True, False, False, True], 90, False, [False, True, False, False], 185, 'South', (16, 6))
Element 6: (3, (16, 6), ['.', '.', '', '.'], [(11, 1), (6, 8), (7, 5)], [False, False, False, False], 88, False, [True, True, False, True], 2204, 'East', (17, 6))
Element 7: (3, (17, 6), ['', '%', '%', '.'], [(12, 1), (7, 8), (6, 5)], [False, True, True, False], 86, False, [False, False, False, True], 2243, 'East', (18, 6))
Element 8: (3, (18, 6), ['', '.', '.', '%'], [(13, 1), (8, 8), (6, 6)], [False, False, False, True], 84, False, [False, True, True, False], 2272, 'North', (18, 7))
Element 9: (3, (18, 7), ['%', '', '.', '%'], [(13, 2), (9, 8), (6, 7)], [True, False, False, True], 82, False, [False, False, True, False], 2301, 'North', (18, 8))
Element 10: (3, (18, 8), ['%', '', '.', '%'], [(13, 3), (10, 8), (6, 8)], [True, False, False, True], 80, False, [False, False, True, False], 2330, 'North', (18, 9))
Element 11: (3, (18, 9), ['%', '', '.', '%'], [(13, 4), (11, 8), (6, 9)], [True, False, False, True], 78, False, [False, False, True, False], 2369, 'North', (18, 10))
Element 12: (3, (18, 10), ['.', '', '%', '%'], [(14, 4), (12, 8), (6, 10)], [False, False, True, True], 76, False, [True, False, False, False], 2408, 'West', (17, 10))
Element 13: (3, (17, 10), ['.', '%', '%', ''], [(15, 4), (13, 8), (7, 10)], [False, True, True, False], 74, False, [True, False, False, False], 2437, 'West', (16, 10))
Element 14: (3, (16, 10), ['.', '%', '%', ''], [(16, 4), (13, 9), (8, 10)], [False, True, True, False], 72, False, [True, False, False, False], 2476, 'West', (15, 10))
Element 15: (3, (15, 10), ['%', '.', '%', ''], [(17, 4), (13, 10), (9, 10)], [True, False, True, False], 70, False, [False, True, False, False], 2515, 'South', (15, 9))
Element 16: (3, (15, 9), ['%', '', '', '%'], [(16, 4), (12, 10), (10, 10)], [True, False, False, True], 68, False, [False, False, False, False], 3534, 'North', (15, 10))
Element 17: #1#
